Date,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DHL.DE,DTE.DE,DTG.DE,ENR.DE,EOAN.DE,FME.DE,FRE.DE,HEN3.DE,HNR1.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,P911.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,VNA.DE,VOW3.DE,WCH.DE,ZAL.DE
2017-04-27,489836,208511,1149415,3386940,4155382,417895,1678073,303517,12815849,606928,787651,20925985,3382912.0,9445152,,,10497475,468940,1018407,718112,111547,4579215,4562185,390989,83773,1142574,,398235,312574,137235,2912611,1882578,,1822053,70816,252916,1499969,855000,439758,381773
2017-04-28,652878,141507,1363122,2632064,4565759,381789,1714974,304884,12566291,880243,545163,15518130,7081978.0,11517264,,,12604903,749026,1219349,553132,148539,3429041,4701459,505423,196749,721186,,452765,352113,109375,3872052,2482055,,2173219,80519,355981,2837876,1182990,178173,438437
2017-05-02,625631,97126,1605813,2615196,2691603,370256,1864875,267010,8933100,774267,652049,10861591,4151713.0,10671639,,,9925962,927059,1296788,468812,255966,3493781,4864442,557563,181374,629618,,399768,471926,267967,3375941,2073647,,1967541,76347,333168,2548886,1287839,114820,410656
2017-05-03,717246,127067,2725755,2110103,2435306,347054,1663461,213250,12567779,385904,391317,9924916,2350858.0,7595394,,,11568346,961528,1869351,355930,178366,4140706,3862649,269374,160754,406790,,316475,523696,319147,2942442,1705983,,1725802,93473,358312,1574272,849789,162492,390552
2017-05-04,831808,160123,2081945,2476782,1906915,436956,2232748,244833,14706904,591611,444057,13034848,3412249.0,8943563,,,20530824,586355,1223367,568193,172546,7386507,4358221,297818,128449,584178,,552398,446092,292143,3903572,1840994,,2099027,55274,574422,2022633,1193902,148194,326704
2017-05-05,818710,107349,1661641,2927832,2148108,312459,2668487,243426,13991654,471177,374146,15467921,3239099.0,9335901,,,20059732,562350,1135311,330622,135630,4314427,4558991,325387,141253,564529,,405788,353374,380685,3451675,2007569,,2298091,41194,464458,1873175,1164430,104063,360902
2017-05-08,656708,153396,1405210,2568102,2013801,267978,2263707,228414,17281059,309037,390130,15047178,2706777.0,12589938,,,13455502,550939,845965,385916,233087,4748186,3647948,521532,174776,485277,,390996,353913,261230,2684375,1798041,,2045925,65082,429963,2482601,1022179,79690,571097
2017-05-09,497189,147974,1235689,2307444,1467441,241328,1914241,268246,20938711,499701,336103,12960767,3464834.0,7560341,,,32514013,629872,920323,354908,292434,3605068,3716719,385887,113547,924730,,321996,553824,267814,3333965,1851229,,1584404,65968,507997,2208452,934069,170010,604810
2017-05-10,732327,95071,1139594,2198506,1490457,271633,1926305,876747,14573178,527699,308185,19087942,2346157.0,9521446,,,22158490,583674,948980,346738,277699,5764369,2857684,380252,108360,678072,,412708,360806,211360,2428513,2291446,,1496572,38849,481770,1790789,1356636,83810,1170319
2017-05-11,927041,92877,1270277,2380862,1591134,272156,2727611,438669,11706046,437111,283671,12631862,6313709.0,9350643,,,18393984,525208,807195,566521,203555,4393804,3182915,234252,95179,623082,,359555,481920,193389,2228633,1795960,,1505894,62081,357665,3942915,1148170,70061,1037442
2017-05-12,615639,87275,1312764,3874954,1722289,279841,2348529,558437,8299627,373853,473550,10549330,4192297.0,28413467,,,12903026,570984,959534,359220,281954,2956975,3576144,430694,88481,535847,,271403,317532,396796,2060554,1693114,,1533444,73033,560199,3026720,982593,125557,548090
2017-05-15,459789,43537,1042894,3844064,1415876,221566,1555557,300139,11551167,224970,294073,10717434,2223296.0,11700765,,,11780458,593372,1001236,376397,183948,5282439,2694701,334995,90743,451272,,384501,246103,133581,5862018,1233037,,1440233,57043,352709,2045073,740709,78144,593468
2017-05-16,381182,56067,899931,2282718,1876151,337039,1615215,233945,9365407,404511,391349,11089088,2247510.0,9875624,,,10346390,654158,948087,373556,150519,3684478,3389385,344385,130891,429061,,412383,310399,152071,3241030,1498344,,1537098,98380,323477,2307176,683545,105188,745853
2017-05-17,542158,80546,1484197,2844320,2116045,296815,1887198,287061,14310854,501457,827089,18393781,2756787.0,9977918,,,14287354,1052172,987504,381329,146489,5406513,4119671,424453,306712,550053,,471929,312160,192981,3348542,2261734,,1967536,82329,351670,2416544,1284194,131037,822168
2017-05-18,734082,131590,1824991,3321997,2863694,508002,2760266,329034,19752673,455049,1128607,21027399,3352195.0,11610681,,,13175778,837956,1263289,508589,161066,6981181,6266335,575565,263042,681408,,504195,331577,300100,3265741,2457543,,2635531,75416,509230,2719005,1559443,150263,496919
2017-05-19,860362,49588,1580610,2784821,2232868,555029,2530349,296710,10734938,443978,450081,16120605,3189433.0,18520171,,,23755759,769372,1277434,450247,138179,4100709,4612268,634185,141224,539507,,342593,378734,135517,9502222,3092881,,2703802,68471,278747,2295245,916503,105269,503889
2017-05-22,815418,57409,1230170,1929269,1236132,246547,1357947,397589,8803686,355190,298425,9033530,2205601.0,10646329,,,12057526,400686,784621,279134,104809,3679760,3681185,418745,96378,319579,,513986,222291,119865,5557538,1665113,,1869321,49914,318993,1541521,942786,127345,621264
2017-05-23,513269,63399,1020745,1601059,1981456,188008,1891517,425314,11127551,310292,388243,9064866,2320471.0,9975148,,,21299782,443617,754185,341408,110836,2675628,7923032,517892,86459,462379,,622873,253245,118898,4061008,1435159,,1586181,63094,214812,1765225,1454704,65492,723655
2017-05-24,467193,55690,889495,2020730,1288331,232977,1362796,409113,6868826,351060,410187,9328569,1521009.0,9665664,,,11430214,475701,722650,244825,107674,4543491,7285773,423869,129821,310400,,304703,318256,92327,2632763,1448107,,1334934,56254,280822,2157734,783487,94945,384325
2017-05-25,612923,33888,777568,1468390,1226283,139726,1067356,368252,8866682,222101,193543,7423946,1756037.0,6352502,,,7109174,416153,508024,227435,61524,3254342,3597767,237250,62836,295885,,274114,251639,109977,2948129,1209328,,1402515,26298,144861,939035,671808,78870,278255
2017-05-26,551430,48318,888223,1929195,1448604,161089,1817563,177432,11995289,321150,226083,14144756,1551495.0,7080322,,,11817979,518353,768982,222725,81577,2020666,4027515,254783,161093,321743,,378294,224857,115271,2522798,1359870,,1562244,53031,212941,1337068,902632,48163,431651
2017-05-29,290186,18388,632768,1070063,663642,90532,738074,89515,5421851,185019,149360,5104433,700417.0,5850447,,,5424701,148109,277057,119346,54925,1513280,2153825,154337,60076,322030,,222135,90558,45917,1490998,919317,,673408,29141,78731,604880,404267,33377,225815
2017-05-30,537842,25239,1007581,1748666,1125132,225261,1366393,187767,11818705,307445,432583,12553512,2642049.0,9982048,,,8458613,386947,892402,321635,86850,3262391,3595378,339628,140820,440829,,464059,247811,131906,2169049,1372501,,1439415,39877,299243,1312675,778057,53924,324918
2017-05-31,977853,45263,1698463,2968691,2735994,367710,1699913,444276,17005359,496344,481292,20710452,7199669.0,19162776,,,27304752,1071100,1332210,547196,180080,4755199,5149222,592263,124327,887649,,593085,710527,195442,7159700,2430412,,2514045,79551,428907,2026264,1405894,168532,2661797
2017-06-01,551414,90423,847191,1830702,1597039,270154,1952537,392601,10146870,464174,420019,15160621,2777095.0,10565980,,,13654412,656565,1020456,250444,116066,2620780,4840233,483711,178374,481533,,397146,436605,161014,4940541,1596601,,1513244,52016,210530,3368747,1039993,81112,346740
2017-06-02,496966,57368,1340157,2485532,2377696,269866,1931083,234966,13376499,530414,308626,14946673,2059430.0,8035313,,,12870831,579364,942638,322018,108738,3726792,4992511,305357,107921,503524,,540027,285568,178650,3634921,1875186,,1871848,98182,179570,1903505,1350796,139679,543798
2017-06-05,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0
2017-06-06,530780,70623,1470483,2161210,2214131,254311,1925519,211669,10866410,330431,484131,12042231,2898734.0,8048585,,,25116302,563944,1106016,328839,126216,3983189,4152477,316926,83710,641363,,430399,626364,173318,6508786,2122393,,1798295,67597,209855,2837079,1091464,291900,542030
2017-06-07,748764,127235,1036479,1948560,2127761,305066,1160342,223959,13165311,391966,444379,11052519,2227722.0,8712868,,,46613272,563903,947688,389694,116185,3346306,3109227,301368,81550,448323,,406882,454998,165388,15354490,1696764,,1611277,61643,246329,1920607,1294759,168852,479722
2017-06-08,536891,119832,1041731,1563565,1674062,307868,1554382,228472,17320606,368237,219832,12403291,2152526.0,7181555,,,25874986,497410,888676,353968,135690,3292771,3080034,237291,101768,472421,,467959,281006,134056,7518075,1335134,,1209602,50573,256619,1148872,1284305,120018,411994
2017-06-09,910658,91305,1154287,2949451,1539356,314909,984708,339156,16495053,338662,339590,11583710,2032449.0,7832261,,,15157954,703760,900480,330725,95802,3644462,3175419,244920,96496,348438,,371495,211694,93178,6268180,1540772,,1566611,35304,431462,1078744,981308,87359,455854
2017-06-12,699432,47357,1031009,1836218,1824852,300186,1742216,183020,11242063,602772,223824,10643256,2133633.0,8629768,,,13956678,610096,885034,303256,87995,14372070,5463482,213608,105841,441269,,789965,375711,188698,4229685,3619599,,1948144,92421,148882,1216475,1640335,118845,679548
2017-06-13,841699,34127,1267959,1744153,1835134,398860,929682,218496,9891167,382030,362079,7489654,1971365.0,8659048,,,12380558,592478,765937,303257,127927,7514769,2729715,293784,104470,473410,,392696,316380,111687,2334645,2019182,,1626955,57338,271411,1134890,765695,70970,399476
2017-06-14,973267,139159,1904903,2352408,2674319,406097,2438550,341120,17236875,538810,503885,13744963,5324156.0,11484597,,,14786190,661509,1172369,423940,225276,5171974,4422520,284884,120120,649928,,629228,488048,138185,4914813,2510425,,2097452,60189,368915,1859533,1647486,88415,535602
2017-06-15,1022877,100467,1907340,2914578,2879646,339606,1980581,285660,11039380,511926,524670,14660833,3876127.0,35376334,,,12888067,591468,1239048,449443,118796,5645794,5058688,468463,106882,797327,,632618,369925,119245,3316522,2538878,,2658842,35490,227785,1759381,1846860,121571,417234
2017-06-16,1856697,180290,3400340,8527036,6721349,561874,3149044,405521,24155681,653379,962427,41494790,8402321.0,25497931,,,37575283,1203538,2380579,755026,248746,7922552,11072329,807048,198417,1777280,,649348,1062995,115593,6829564,5850270,,7873506,155157,571452,3416649,1761910,180989,888835
2017-06-19,386916,139909,1334345,2177583,1556928,216462,1181583,243110,13104601,324489,402975,12425074,2123829.0,8782659,,,12191234,469570,944139,308174,119187,3540436,2975979,321168,107389,472343,,423549,477429,106707,3446191,1608608,,1767111,49705,193707,947846,1026211,122675,412396
2017-06-20,544632,87042,1127481,1705665,1806913,350550,1047704,184927,9064643,317498,487151,11922905,2149090.0,9574961,,,15777778,509997,985315,301769,85192,4626549,2797344,384264,82656,514731,,412278,333189,133031,3729276,1506480,,1736972,46581,264976,1390394,813556,151739,1071728
2017-06-21,459132,92561,1091554,1519583,1543017,269662,1128180,198279,12352520,352459,433810,10349360,1852459.0,8969078,,,8863975,492756,794496,369949,117380,3102479,2966056,356604,99359,416645,,519159,368364,84241,2757269,1578946,,1621352,45705,189239,1399154,757524,155652,1741160
2017-06-22,401022,92224,972327,1499142,1612156,213818,1436608,237324,8256151,281398,270746,12531847,1669732.0,7182601,,,11581164,524773,739295,299195,105625,2679681,3468074,461141,118706,364155,,423485,351424,134895,2649048,1901817,,1904249,35145,138907,1429221,1076284,109535,408856
2017-06-23,458352,64634,973214,1922696,1362769,286010,1497917,191872,20530534,312006,285580,10036189,1754285.0,4665867,,,9735894,383687,586529,361343,64103,2636249,3129893,622217,92143,305678,,256472,259409,146443,7260665,1650317,,1250075,27896,163849,764305,874211,82584,588065
2017-06-26,339014,57150,968030,1401576,1260214,250051,1101405,175950,15333412,267731,320242,8979977,3087973.0,5177697,,,6866528,334933,622668,290409,55635,2766244,3064402,253696,52604,348496,,295707,212208,137274,4745645,1430159,,1529209,33301,157118,897770,709548,146826,864185
2017-06-27,425644,81162,932858,1890418,1379306,308755,1796666,275870,22431076,1048190,366217,15687685,2566711.0,17335939,,,14607581,563324,722284,270888,86967,5244542,4218931,341814,100861,411171,,439310,287852,141114,3898331,1936000,,1584940,40681,203614,1225088,824120,84974,444391
2017-06-28,501521,120310,1069731,2408685,1901620,361694,1835895,307479,21458071,497323,367557,16015228,2688316.0,8814505,,,14634382,387714,1160840,405490,117653,5003754,3774001,321685,169344,419304,,290970,368801,157860,6205385,2450606,,1670880,77666,282906,1705758,666867,100699,577767
2017-06-29,1118165,169135,1668309,2940053,2803100,500007,2140773,403243,17124739,593654,407825,19379959,3379437.0,11725933,,,13842869,561823,1462480,564833,102543,6875905,5045533,424618,172265,634519,,479070,360638,200873,7353631,3220138,,2256233,89917,285637,2146954,899824,87624,497784
2017-06-30,1016761,84958,1506882,4041956,5744143,450571,2137136,366134,11966202,501315,480425,13265509,2914210.0,12395375,,,12404646,539954,1406339,473206,126547,5843879,6092593,385401,168714,773223,,319957,561060,165896,5789288,3186081,,2773598,63289,332730,2199241,956389,61579,932023
2017-07-03,461873,58418,1429532,1859664,2914388,248884,1938295,158837,11567349,420536,294081,10625539,2235248.0,7936678,,,8683979,408890,759056,278557,86190,4181934,3615312,333984,86722,526868,,431034,349114,132089,3680861,2086995,,1634616,62792,185066,1363602,1045597,65997,347799
2017-07-04,305245,47399,1170238,1370744,1493185,217975,1223306,139872,9629465,273485,208270,12913897,1787899.0,7688543,,,7173065,293399,781150,398902,79062,2754159,2461259,275234,98074,364240,,326625,293007,87772,3766746,1499966,,1067104,46255,191373,1171942,618703,47543,241792
2017-07-05,1477722,71671,1239877,1799044,2049097,286648,1671095,154923,9725115,410628,497919,14995856,2323669.0,9134858,,,8636544,522044,1271939,327412,101078,4008892,4466097,360543,126773,408230,,257178,295217,104792,4458990,2096012,,1753224,100435,316086,1144134,799354,45971,573141
2017-07-06,1110686,101264,1524722,2534890,3240116,447096,2095259,322013,20271458,447251,547850,17019407,3227314.0,12893868,,,15050369,491623,1196538,499810,125179,4297642,5071013,495921,170022,616119,,705548,402258,224072,4141884,3139034,,2887875,139750,394719,2095312,1867231,71922,438034
2017-07-07,492687,75929,1429073,1557598,1887713,328884,1114144,309755,8167829,379627,373316,13329398,1896949.0,8745667,,,14552537,448194,748430,313726,106929,3630560,2765934,398659,119465,346820,,400324,212999,82454,4896695,1836680,,1679062,62022,350339,1456804,896069,88684,499058
2017-07-10,439873,98639,1293752,1237153,1532405,378742,1053915,325720,7734285,411240,324973,10051594,1750608.0,8597357,,,12868805,280194,603843,400701,87497,3024057,3009181,331611,200715,375805,,339488,234713,103993,4754081,1672525,,1241322,56370,230127,1404922,835096,98553,357451
2017-07-11,662671,83702,1240084,1737434,1470683,363228,2043589,218278,8865616,552607,317456,10055026,1895916.0,7184554,,,8705480,316267,1095359,375357,141309,4990314,4506625,287997,156190,427214,,365597,310560,83340,3094196,1998744,,1608909,71999,225905,1505270,1211541,82531,280652
2017-07-12,830311,72452,1545991,2222823,2070539,402237,2235579,177215,15969795,419939,389068,15586110,3724130.0,9630172,,,10562218,388467,1157617,437069,120666,5577169,5003032,421783,190614,493470,,327790,314377,98138,3851554,1925755,,2132692,75894,308406,1517335,1363074,225489,641410
2017-07-13,621520,89558,1453052,1897808,1818148,374577,1958941,236747,12516353,415530,329279,9890449,2921934.0,8575108,,,8400494,342668,759786,470248,98476,3139346,7141872,409147,172756,487880,,598422,544341,193130,2826283,1886653,,3044534,79574,198013,1147709,1414285,203370,650170
2017-07-14,427082,77377,1088505,2427354,1435666,247269,1428874,142912,11206579,269660,435421,11459847,2090703.0,7560329,,,6319051,399155,650298,316964,98058,2162751,5575121,313626,70070,330123,,754644,284987,87750,2403996,1638606,,1933813,66180,324309,1468597,1395155,161152,327947
2017-07-17,667714,81361,721377,1415372,1181307,241658,805646,224555,7544329,369869,433454,6392515,1734678.0,6099240,,,5588141,295794,454746,358196,70109,4986042,2466668,425289,135018,292366,,341852,359962,64431,1497270,1239308,,1862813,52739,188186,1254076,1116164,88539,602802
2017-07-18,637995,90927,1415805,2586339,2146124,379600,1330665,283953,13344432,514341,435929,12956113,2492361.0,8824095,,,7970806,471469,871139,446362,74694,4138189,4845994,530321,119089,444952,,375878,336648,124894,1976731,2017515,,2871345,115608,178840,1485790,1319561,94468,2972830
2017-07-19,452784,77460,862746,1933905,1594070,290909,797684,265259,17228721,290267,356412,8578959,1681443.0,7139713,,,8851145,472005,798586,349903,64434,3570368,3185566,415815,165225,362107,,318441,315513,221342,3141441,2503997,,2938395,67645,224443,1177294,843473,107173,1432868
2017-07-20,582309,116442,1260068,2761024,2067177,377600,1506716,176265,12529700,550700,361571,13515280,2631377.0,12724263,,,10672283,648192,924681,437023,77199,4056067,4313608,377458,182379,500771,,387327,606708,110742,3091876,2880530,,3019567,81320,411454,1413102,1380181,150332,1277747
2017-07-21,802659,127990,2012004,4111544,3505121,472101,3878764,225581,13612805,906586,523186,15479667,4580754.0,15425230,,,12850957,799230,1789546,488371,130309,10302666,10527775,650422,178250,946756,,814544,349570,158937,5851000,4464897,,3858928,284795,252035,1538304,3260127,118269,898372
2017-07-24,485992,86059,1258658,2243673,1908343,307370,4103436,237077,10221373,480015,496400,12372100,2388613.0,7266589,,,7184752,488074,997307,358636,92099,5306272,12808296,387542,125510,478361,,823580,470083,117117,2721738,2272154,,2331235,298921,271666,1343748,2416175,104007,1004452
2017-07-25,522060,113274,1241166,1794812,1638932,224148,2436359,289792,9878039,390689,355063,14306855,2135776.0,8572866,,,7953383,408484,835773,419845,97438,4450315,6733115,397746,132779,485718,,539809,370616,130744,2419597,2123892,,1921738,204217,282661,1048991,1677767,73359,663323
2017-07-26,529067,111204,1005472,2090337,1947201,302055,1781466,362399,12271854,623665,326918,11373766,1973279.0,7402421,,,8393118,560585,1192423,488613,73895,4823423,7713604,1404648,93709,437209,,393908,256601,77733,2403049,2398027,,1764753,214709,262858,1388325,1943782,102727,865708
2017-07-27,525789,218557,1740576,4175133,4518737,284981,1709825,181091,8742123,520611,1044386,30202953,2062794.0,10275139,,,8713476,470947,1128815,422307,74973,3312887,5620415,697183,142791,454688,,461163,554075,76749,2612120,2491289,,2671474,176833,203231,1696622,1708395,73082,355904
2017-07-28,2162979,113813,1239979,2790366,2619379,266421,2099315,286301,7481666,548324,512187,17729054,2445132.0,8686213,,,10163161,514405,989975,340006,89157,5005577,6242254,492371,321379,523082,,712103,718737,76432,3233671,2946277,,2284509,128767,192316,1629243,1708574,143093,421396
2017-07-31,771207,97379,1087447,3750807,1931854,620695,1772723,286060,7719361,343355,383229,16238204,2638056.0,8733384,,,10560439,454507,1073903,490884,92817,7402959,4975175,411650,140640,511475,,562723,583110,121962,2729096,2369760,,2400330,120488,214618,1546636,1295469,180343,463888
2017-08-01,628723,72829,1166907,2360676,1570360,409733,2305561,290471,7859282,361116,430713,12639414,2778812.0,7958676,,,11013587,1081232,1781515,422340,78112,9487568,5018144,499544,163149,579308,,562514,521221,162161,2935329,2118605,,2022492,150596,160577,1801818,1147472,101659,545909
2017-08-02,522062,78695,1134031,2080973,1544846,461501,2276768,188015,11214696,549786,490920,10459502,3070385.0,7231503,,,9365873,732676,1708671,391547,98074,5639619,5488020,503248,160254,577502,,714664,383793,99194,2405039,1993657,,2047505,144927,147006,2724196,1258492,178127,480169
2017-08-03,559611,64787,970542,1589396,1644399,760735,1902469,149094,9601866,667219,267815,10316176,1781979.0,9997980,,,9895592,679806,1507600,460976,75402,4094932,3226202,809796,120517,561080,,499456,441999,252482,2493186,2166248,,4490825,86111,181440,1554450,981052,94299,669122
2017-08-04,998753,103612,1307993,2497001,1862949,446760,3203533,263085,13294233,593051,376753,12468072,2348209.0,9164538,,,16269744,607314,1497908,416500,126684,7252185,4871925,646933,114012,566156,,540159,430575,160807,3334492,2066141,,3992620,85034,246187,1321885,1717629,89855,509999
2017-08-07,634772,98457,999282,1841001,1442336,335132,1306582,183484,6963224,417853,278280,7847140,1887666.0,11582687,,,9317865,701818,1349344,365607,81671,3443532,3260819,420966,67712,426847,,393221,256228,114132,2093306,1618196,,2140877,155600,218230,1253372,946920,138495,391798
2017-08-08,484666,142340,980538,1473764,1426120,333464,1209891,249767,5510001,311463,258057,8488940,3710162.0,9012120,,,13287027,668242,1208907,510786,138584,3345455,2939514,510638,87677,461615,,488924,260767,172220,3139162,1747540,,2459526,99058,313311,1025788,781351,133190,511736
2017-08-09,789906,78195,1466413,2080577,2135408,282860,1487577,1031224,11850799,633216,309652,20324875,2903179.0,9814669,,,32195058,695712,1649129,539321,128797,4558930,4133754,592438,107909,997565,,390977,401012,143745,3567317,2100884,,2938568,107541,891887,1301824,1084409,103844,735211
2017-08-10,583376,60762,1278637,2255808,1846699,383137,1156328,719233,9515947,373625,305762,18625298,2687832.0,8485469,,,19513172,656694,1275155,1349200,312296,3338893,3917654,594551,306003,943959,,522093,457060,114373,3220237,2104156,,3419814,90552,471980,1204033,1069438,83693,1175775
2017-08-11,529554,114298,1540573,2292171,2137254,308655,1319596,1034494,10542660,314172,268173,19121043,3454159.0,8119118,,,14591789,702516,1475355,637527,234330,4037013,3346426,668091,175905,689777,,377291,410780,134688,2955026,2185600,,3007943,93412,426139,1736338,917462,122313,768667
2017-08-14,519104,56628,1073206,2039348,1488223,209317,882807,696621,9444607,346605,359456,13127376,2676888.0,7042304,,,16060579,384714,1024462,544498,142230,2445360,2362905,463728,96327,614125,,397009,379213,119668,4855043,1708144,,2192889,63743,265855,1599650,908559,77233,441155
